"b","c","year","f","f_ratio","id","r_0","hcr","b_0"
3124.47739255901,265.181084896084,22,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3183.58567626918,270.197731468063,23,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3239.07540129632,274.907263218341,24,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3291.07273491392,279.320388233505,25,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3339.71482079065,283.448746190301,26,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3385.14668281107,287.304645576264,27,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3427.51850688036,290.900832990672,28,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3466.98328816416,294.250293460748,29,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3503.69482391885,297.366080088878,30,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3537.80602714718,300.261170928947,31,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3569.46753335463,302.948350738771,32,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3598.82657129214,305.440115137616,33,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3626.02606839887,307.748594683209,34,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3651.20396239594,309.885496445226,35,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3674.4926918685,311.8620607699,36,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3696.01884049308,313.689031084839,37,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3715.90291164901,315.376634769807,38,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3734.25921235953,316.934573306563,39,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3751.19582774036,318.37202011026,40,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3766.8146693141,319.697624629982,41,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3781.21158262662,320.919521482383,42,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3794.47650154173,322.04534354701,43,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3806.69363837343,323.082238103222,44,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3817.94170062979,324.036885225722,45,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3828.29412659019,324.915517778488,46,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3837.81933321927,325.723942455771,47,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3846.58097104784,326.467561414379,48,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3854.63818163116,327.151394124709,49,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3862.04585404231,327.780099139898,50,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3868.85487758456,328.357995544051,51,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3875.11238852442,328.889083893012,52,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3880.86200916934,329.377066505397,53,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3886.14407805144,329.825366998781,54,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3890.99587034291,330.237148996822,55,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3895.45180792895,330.615333958605,56,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3899.54365880966,330.962618102304,57,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3903.30072570101,331.28148841215,58,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3906.75002386344,331.574237731132,59,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3909.91644831223,331.842978952486,60,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3912.82293065986,332.089658331256,61,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3915.49058591446,332.316067943381,62,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3917.93884961133,332.523857324349,63,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3920.18560569257,332.714544322609,64,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3922.24730557359,332.889525205006,65,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3924.13907884929,333.050084052646,66,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3925.87483609738,333.197401486039,67,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3927.46736423484,333.332562758201,68,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3928.92841487621,333.456565253814,69,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3930.26878613136,333.570325431581,70,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3931.49839826637,333.674685245719,71,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3932.62636363448,333.770418081153,72,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3933.66105126635,333.858234235433,73,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3934.61014649009,333.938785978806,74,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3935.480705932,334.012672222253,75,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3936.27920822947,334.080442821599,76,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3937.01160076833,334.142602544209,77,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3937.68334273747,334.199614723132,78,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3938.29944477553,334.251904621996,79,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3938.86450546617,334.29986253244,80,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3939.38274492143,334.343846624406,81,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3939.85803567628,334.384185568229,82,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3940.29393110191,334.421180946126,83,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3940.69369153043,334.455109469465,84,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3941.06030826992,334.486225016964,85,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3941.39652567548,334.514760507916,86,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3941.70486142995,334.540929623455,87,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3941.98762517609,334.564928387904,88,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3942.24693563157,334.586936621369,89,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3942.48473630805,334.607119273843,90,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3942.70280994619,334.625627650344,91,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3942.90279176998,334.642600535831,92,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3943.08618165543,334.658165227993,93,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3943.25435530158,334.672438485352,94,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3943.40857448449,334.685527397544,95,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3943.54999646887,334.697530184101,96,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3943.67968264565,334.708536927544,97,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3943.79860645878,334.718630246146,98,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3943.90766067914,334.727885911281,99,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
3944.00766407898,334.736373413903,100,0.0848721407066718,1.01846568848006,1,0.1,0.8,1500
4000,334.893585196254,1,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,2,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,3,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,4,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,5,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,6,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,7,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,8,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,9,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,10,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,11,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,12,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,13,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,14,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,15,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,16,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,17,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,18,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,19,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,20,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,21,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,22,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,23,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,24,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,25,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,26,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,27,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,28,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,29,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,30,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,31,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,32,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,33,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,34,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,35,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,36,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,37,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,38,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,39,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,40,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,41,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,42,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,43,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,44,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,45,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,46,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,47,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,48,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,49,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,50,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,51,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,52,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,53,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,54,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,55,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,56,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,57,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,58,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,59,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,60,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,61,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,62,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,63,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,64,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,65,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,66,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,67,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,68,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,69,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,70,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,71,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,72,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,73,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,74,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,75,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,76,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,77,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,78,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,79,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,80,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,81,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,82,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,83,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,84,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,85,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,86,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,87,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,88,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,89,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,90,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,91,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,92,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,93,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,94,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,95,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,96,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,97,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,98,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,99,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
4000,334.893585196254,100,0.0837233962990634,1.00468075558876,2,0.1,0.8,4000
6000,305.926577940582,1,0.050987762990097,0.582717291315395,3,0.1,0.8,6000
5985.43206771712,305.183791662087,2,0.050987762990097,0.611853155881164,3,0.1,0.8,6000
5972.21289896015,304.50977581858,3,0.050987762990097,0.611853155881164,3,0.1,0.8,6000
5960.21429650314,303.89799392029,4,0.050987762990097,0.611853155881164,3,0.1,0.8,6000
5949.32081979114,318.509687907138,5,0.0535371511396019,0.611853155881164,3,0.1,0.8,6000
5924.26129027471,317.16807208793,6,0.0535371511396019,0.642445813675223,3,0.1,0.8,6000
5901.56034149777,315.952727962247,7,0.0535371511396019,0.642445813675223,3,0.1,0.8,6000
5880.98609786371,314.851241571227,8,0.0535371511396019,0.642445813675223,3,0.1,0.8,6000
5862.3311769555,313.852510251067,9,0.0535371511396019,0.642445813675223,3,0.1,0.8,6000
5845.40981606274,328.593918235237,10,0.056214008696582,0.642445813675223,3,0.1,0.8,6000
5814.40805311915,326.851184863516,11,0.056214008696582,0.674568104358984,3,0.1,0.8,6000
5786.34635189351,325.273724146777,12,0.056214008696582,0.674568104358984,3,0.1,0.8,6000
5760.93054729592,323.844999886098,13,0.056214008696582,0.674568104358984,3,0.1,0.8,6000
5737.89853023395,322.550277878676,14,0.056214008696582,0.674568104358984,3,0.1,0.8,6000
5717.01631481596,337.445225081544,15,0.0590247091314111,0.674568104358984,3,0.1,0.8,6000
5682.00583893383,335.378741926049,16,0.0590247091314111,0.708296509576933,3,0.1,0.8,6000
5650.32887323116,333.509018239283,17,0.0590247091314111,0.708296509576933,3,0.1,0.8,6000
5621.64809952826,331.816143913806,18,0.0590247091314111,0.708296509576933,3,0.1,0.8,6000
5595.66372383706,330.282423696671,19,0.0590247091314111,0.708296509576933,3,0.1,0.8,6000
5572.10873746669,345.336702351444,20,0.0619759445879816,0.708296509576933,3,0.1,0.8,6000
5534.30026244846,342.993486398758,21,0.0619759445879816,0.74371133505578,3,0.1,0.8,6000
5500.098123992,340.87377656099,22,0.0619759445879816,0.74371133505578,3,0.1,0.8,6000
5469.1346160782,338.954783910275,23,0.0619759445879816,0.74371133505578,3,0.1,0.8,6000
5441.08354195146,337.216292094563,24,0.0619759445879816,0.74371133505578,3,0.1,0.8,6000
5415.6548634648,352.422342012014,25,0.0650747418173807,0.74371133505578,3,0.1,0.8,6000
5375.80813001854,349.829326120733,26,0.0650747418173807,0.780896901808569,3,0.1,0.8,6000
5339.76369198553,347.483743621782,27,0.0650747418173807,0.780896901808569,3,0.1,0.8,6000
5307.13176122731,345.360229152688,28,0.0650747418173807,0.780896901808569,3,0.1,0.8,6000
5277.56705048418,343.436313234174,29,0.0650747418173807,0.780896901808569,3,0.1,0.8,6000
5250.76294600569,358.776645208369,30,0.0683284789082498,0.780896901808569,3,0.1,0.8,6000
5209.36195969151,355.94777878822,31,0.0683284789082498,0.819941746898997,3,0.1,0.8,6000
5171.90976794274,353.388727494246,32,0.0683284789082498,0.819941746898997,3,0.1,0.8,6000
5137.99988836199,351.071717002532,33,0.0683284789082498,0.819941746898997,3,0.1,0.8,6000
5107.27268043736,348.972173623944,34,0.0683284789082498,0.819941746898997,3,0.1,0.8,6000
5079.40913099406,364.421714657174,35,0.0717449028536623,0.819941746898997,3,0.1,0.8,6000
5036.77217805625,361.362730610674,36,0.0717449028536623,0.860938834243947,3,0.1,0.8,6000
4998.19780582376,358.595216022213,37,0.0717449028536623,0.860938834243947,3,0.1,0.8,6000
4963.26639123345,356.089065075891,38,0.0717449028536623,0.860938834243947,3,0.1,0.8,6000
4931.60706789568,353.81766999861,39,0.0717449028536623,0.860938834243947,3,0.1,0.8,6000
4902.89118262296,369.34532417933,40,0.0753321479963454,0.860938834243947,3,0.1,0.8,6000
4859.238895416,366.056903619076,41,0.0753321479963454,0.903985775956144,3,0.1,0.8,6000
4819.7402668856,363.081387088971,42,0.0753321479963454,0.903985775956144,3,0.1,0.8,6000
4783.96496732206,360.386356927637,43,0.0753321479963454,0.903985775956144,3,0.1,0.8,6000
4751.53305296628,357.943191155583,44,0.0753321479963454,0.903985775956144,3,0.1,0.8,6000
4722.10813166137,373.512876060513,45,0.0790987553961626,0.903985775956144,3,0.1,0.8,6000
4677.60527397517,369.992755405962,46,0.0790987553961626,0.949185064753952,3,0.1,0.8,6000
4637.33025852983,366.807051810675,47,0.0790987553961626,0.949185064753952,3,0.1,0.8,6000
4600.84381952721,363.921019896729,48,0.0790987553961626,0.949185064753952,3,0.1,0.8,6000
4567.75850593488,361.304012769685,49,0.0790987553961626,0.949185064753952,3,0.1,0.8,6000
4537.73158185522,376.875366468939,50,0.0830536931659708,0.949185064753952,3,0.1,0.8,6000
4492.51260694091,373.119763601125,51,0.0830536931659708,0.996644317991649,3,0.1,0.8,6000
4451.5819970004,369.720325282031,52,0.0830536931659708,0.996644317991649,3,0.1,0.8,6000
4414.49294321764,366.639942389341,53,0.0830536931659708,0.996644317991649,3,0.1,0.8,6000
4380.8517290054,363.845915306427,54,0.0830536931659708,0.996644317991649,3,0.1,0.8,6000
4350.31038342465,379.374810949772,55,0.0872063778242693,0.996644317991649,3,0.1,0.8,6000
4304.49504417921,375.379421165387,56,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
4263.01658664064,371.76223512571,57,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
4225.42185213062,368.483734503827,58,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
4191.3119265324,365.509131444551,59,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
4160.33456123336,362.807707622282,60,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
4132.17781970723,360.352260182454,61,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
4106.56472569495,358.118635028771,62,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
4083.24873419921,356.085331865045,63,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
4062.00988181851,354.233168479781,64,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
4042.6515006661,352.544994178938,65,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
4024.99740200383,351.005444180849,66,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
4008.88945309612,349.600728302429,67,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3994.18548465493,348.31844847503,68,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3980.75747736813,347.147440598151,69,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3968.48998496631,346.077637020801,70,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3957.27875853961,345.099946573161,71,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3947.02954271635,344.206149585675,72,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3937.65701913392,343.388805752979,73,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3929.08387658262,342.641173044509,74,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3921.23999045538,341.957136147286,75,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3914.06169682264,341.331143160616,76,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3907.49114868001,340.758149456777,77,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3901.47574377024,340.23356778345,78,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3895.96761492946,339.753223818656,79,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3890.9231752049,339.313316502124,80,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3886.30271108171,338.910382562074,81,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3882.07001807624,338.541264736624,82,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3878.19207373079,338.203083256853,83,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3874.63874370523,337.893210216111,84,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3871.38251722231,337.60924649916,85,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3868.39826860311,337.349000986552,86,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3865.66304203959,337.110471785419,87,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3863.15585710354,336.891829268611,88,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3860.85753279441,336.691400730546,89,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3858.75052819071,336.507656490998,90,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3856.81879799607,336.33919729779,91,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3855.0476614678,336.184742896527,92,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3853.4236833872,336.043121650452,93,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3851.93456587991,335.913261106486,94,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3850.56905002533,335.794179414947,95,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3849.31682630876,335.684977520399,96,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3848.16845307016,335.584832049871,97,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3847.1152821925,335.492988832399,98,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3846.14939135043,335.408756990689,99,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
3845.26352220971,335.3315035517,100,0.0872063778242693,1.04647653389123,3,0.1,0.8,6000
1500,378.893485297642,1,0.252595656865095,1.89446742648821,4,0.2,0.8,1500
1594.72337132441,402.820197497808,2,0.252595656865095,1.51557394119057,4,0.2,0.8,1500
1681.98230894231,424.861426162752,3,0.252595656865095,1.51557394119057,4,0.2,0.8,1500
1761.53597004548,444.956335445129,4,0.252595656865095,1.51557394119057,4,0.2,0.8,1500
1833.40090361643,370.487284436841,5,0.202076525492076,1.51557394119057,4,0.2,0.8,1500
1990.41750749499,402.216654193184,6,0.202076525492076,1.21245915295245,4,0.2,0.8,1500
2137.38927002531,431.916197310758,7,0.202076525492076,1.21245915295245,4,0.2,0.8,1500
2273.00441749756,459.320835116047,8,0.202076525492076,1.21245915295245,4,0.2,0.8,1500
